M676113630207868928,1, السماح_بالسينما_في_السعوديه اتوقع اذا سمحوا فعلا بيكون نفس نظام ملاهي الحكير الاثنين والاربعاا رجال وباقي الايام حريم ,neut
M676111163462152192,1, السماح_بالسينما_في_السعوديه اتوقع انه مجرد فكره ولن تنفذ وحتى لو نفذت بتكون ع الاقل بعد 20 سنه ,neut
M676124560324960256,1, السماح_بالسينما_في_السعوديه احس اني الوحيده الي مااهتميت لها الخبر,neut
M676128282866270208,1, السماح_بالسينما_في_السعوديه احين يعني بيسوون سينما خلط ولا وحده للرجال ووحده للنسوان ,neut
M676125929110970368,1, السماح_بالسينما_في_السعوديه اخر شي كنت اتوقعه و ما هو التالي يا ترى,neut
M676094958009491456,1, السماح_بالسينما_في_السعوديه اخر كلام سمحوا والا لا ,neut
M676099021602226176,1, السماح_بالسينما_في_السعوديه اذا حطوا سينما راح تكون مختلطه ولا كل واحد بلحاله وبعدين الملك مستحححيل يوافق,neut
M676108689712029696,4, السماح_بالسينما_في_السعوديه اذا صح الخبر ماهو رايك ,neut
M676109710894997504,1, السماح_بالسينما_في_السعوديه اذا طلعت اشاعه لا تحزن اصنعها في بيتك ,neut
M676120598679015424,1, السماح_بالسينما_في_السعوديه ارجوا من الجميع التصويت هل تؤيد قرار السماح بالسينما في السعوديه اذا قلت لا وش السبب ,neut
M676094492475265024,1, السماح_بالسينما_في_السعوديه اساسا احسه هشتاق قديم لان كل واحد فاتحه لنفسه سينما وانا من الناس الي مسويتلي سينما لنفسي ماانتظر يفتحونها ,neut
M676121738523095040,50, السماح_بالسينما_في_السعوديه اسرع نفي من هيئه الاعلام المرئي بعدم صحه الخبر ,neut
M676102241829392384,1, السماح_بالسينما_في_السعوديه اشاعه لا غير وشكرا,neut
M676122931986960384,1, السماح_بالسينما_في_السعوديه اشاعه لن تتحقق زد_رصيدك30 ,neut
M676128502517792768,1, السماح_بالسينما_في_السعوديه اشعر ان الخبر هو مجرد قياس رده فعل الشارع حبه حبه وبتجي السينما,neut
M676110546601680896,1, السماح_بالسينما_في_السعوديه اشوف ان بروجتكر بالبيت افضل واتوقع لو يفتحون سينما بعد شهرين ماحد يجيهم,neut
M676119401435910144,1, السماح_بالسينما_في_السعوديه اشوف فيه فرح بافتتاح السينماا في المملكه وناس زعلانه من الخبر الايدري الجميع ان الفضاا مفتوح,neut
M676109922803822592,1, السماح_بالسينما_في_السعوديه اشوفها شي عادي مو مهم,neut
M676103123203710976,1, السماح_بالسينما_في_السعوديه اظن ان وراا الاكمه ما ورااها طرح هذا الخبر في حساب اخباري رسمي لقياس رده فعل المجتمع ع الخبر,neut
M676102916751630336,1, السماح_بالسينما_في_السعوديه اعتقد الخبر صحيح بس كل الشغله يبغون يشوفون رده فعل المجتمع وصالات السينما فيكم فيكم ,neut
M676108342956269568,1, السماح_بالسينما_في_السعوديه اعتقد المنع حاليا للظروف السياسيه التي يمر بها الوطن ليس الا ,neut
M676096203537387520,1, السماح_بالسينما_في_السعوديه اعتقد ان سبب حذف الخبر لانه تم اعلانه بغير وقته من غير المعقول ان يكون الخبر باكمله كاذب,neut
M676116203388182528,1, السماح_بالسينما_في_السعوديه اعتقد بان مثل هذا الخبر ينشر ثم ينفى يكون لدراسه رده فعل المجتمع الاوليه للقرار واستيعابه قبل اقراره,neut
M676100573746307072,1, السماح_بالسينما_في_السعوديه افلام عاديه بعد شهر اتشوفها في التلفزيون,neut
M676128655492403200,1, السماح_بالسينما_في_السعوديه اقترح اول فلم يكون فلم وثائقي عن الملك عبدالعزيز وكيف و حد الدوله ب 40 رجال مدري 20,neut
M676122803364610048,1, السماح_بالسينما_في_السعوديه اقترح يقسمون صالات للعوائل وصالات للشباب الافلام اكشن وثائقي دراما كوميدي مافي رومنسي ,neut
M676092830880808960,1, السماح_بالسينما_في_السعوديه اقترح يكون فيلم 12 angry men افتتاحيه السينما عندنا لانه وفق الضوابط الشرعيه,neut
M676119207055085568,1, السماح_بالسينما_في_السعوديه اقول متى تسمحون فالقنص بس,neut
M676111389279277056,3, السماح_بالسينما_في_السعوديه اكثر تغريده اثرت في ينقسم الشعب مابين مؤيد للسينما ورافض لها ,neut
M676114061529120768,6, السماح_بالسينما_في_السعوديه اكثر من 134 الف تغريده على خبر مو صحيح ,neut
M676096603762110464,1, السماح_بالسينما_في_السعوديه اكيد بتكون للعوايل بس,neut
M676096009471160320,1, السماح_بالسينما_في_السعوديه اكيد راح تكون مع عازل خشبي يفصل الرجال عن النساا زي المطاعم او 3 ايام رجال و2 يوم نساا هه ,neut
M676116301572661248,11, السماح_بالسينما_في_السعوديه الاخباريه تغرد ثم تمسح التغريده هذه الطريقه ماهي الا طريقه جس نبض قبل الاعلان الرسمي ,neut
M676113090837127168,1, السماح_بالسينما_في_السعوديه الاشكال ليس في سماح او رفض العبره بما سيقدم والافلام التي ستعرض هل تناسب ديننا اولا واخيرا 1,neut
M676114191300861952,1, السماح_بالسينما_في_السعوديه الاف القنوات الفضائيه ومئات قنوات الافلام بالاضافه للبرامج في النت لماذا الاصرار على تواجدها ابحث عن اجابه,neut
M676093724804427776,1, السماح_بالسينما_في_السعوديه الاكيدان السعوديون يذهبون للخارج للمتابعه السينما فما المشكله لو صارت عندهم وريحونا,neut
M676124863942303744,3, السماح_بالسينما_في_السعوديه الان السينما موجوده في منازلنا عبر شبكات الانترنت وفتحها لن يحقق فائده ماديه لكن هو نوع من الت ,neut
M676119508113838080,4, السماح_بالسينما_في_السعوديه الان في ظل وجود التفلزيونات الكبيره في المنازل واجهزه الاب توب وانترنت تستطيع ان تخلق جو سي ,neut
M676092994886508544,2, السماح_بالسينما_في_السعوديه البعض يستهجن وجود صالات السينما بينما في الواقع السينما موجوده في كل منزل في التلفاز والنت اصبحت ,neut
M676100156190797824,70, السماح_بالسينما_في_السعوديه الترويج للسماح ثم النفي ماهو الا جس نبض للمجتمع لان السنه الجديده ستحمل مفاجات كثيره وال ,neut
M676116429729636352,1, السماح_بالسينما_في_السعوديه التلفزيون شاشه صغيره والسينما شاشه كبيره هذا هو الفرق فقط ,neut
M676103440771244032,3, السماح_بالسينما_في_السعوديه الجمعه تعيين احمد العيسى السبت طرد المحتسبين الاحد توقيع عقد لانشاا صالات سينما ,neut
M676099294953275392,1, السماح_بالسينما_في_السعوديه الجهات والمصادر الرسميه نفسها تعلن ثم تنفي كنت حاس ان الموضوع جس نبض,neut
M676114813114691584,1, السماح_بالسينما_في_السعوديه الحساا اهم شي حطو فيه سينامتين,neut
M676127657185181696,1, السماح_بالسينما_في_السعوديه الحمد لله على كل حال ,neut
M676118787473674240,1, السماح_بالسينما_في_السعوديه الحمدلله عندنا كل شي وقفت عالسينما يعني حكامنا لو شافوا منها فايده ببيحطونها بدون شك,neut
M676101133002215424,1, السماح_بالسينما_في_السعوديه الحين السينما وش دخلها بالمرااه,neut
M676120678857383936,15, السماح_بالسينما_في_السعوديه الخبر صدز ,neut
M676116817417490432,12, السماح_بالسينما_في_السعوديه الخبر غير صحيح حسب ماورد في نشره الاخبار والمواقع الرسميه ,neut
M676093764880961536,10, السماح_بالسينما_في_السعوديه الخبر لا صحه له ,neut
M676099436263641088,52, السماح_بالسينما_في_السعوديه الخبر نشر بقناه رسميه ثم نفي الخبر بنفس القناه المراد جس النبض وقد حصلوا على مرادهم ,neut
M676114924502949888,3, السماح_بالسينما_في_السعوديه الخبر يقولون مو صحيح ,neut
M676121665160482816,1, السماح_بالسينما_في_السعوديه الخطه مكشوفه وقديمه شائعات من ثم انتظار الراي العام ثم نفي ثم تعملون الي تبون ,neut
M676107065161605120,1, السماح_بالسينما_في_السعوديه الدشوش منتشره وفيها كل ماتشتهيه نفوس دعاه فتح السينما واكثر فلماذا الاصرار على فتح السينما ,neut
M676092852267560960,1, السماح_بالسينما_في_السعوديه السؤال هل يتوقف عرض الافلام اثناا وقت الصلاه ,neut
M676104063285641216,1, السماح_بالسينما_في_السعوديه السينما الان متوفر في جميل المنازل خاصتا بوجود جميع الاجهزه الذكيه ولذالك ف قراركم لاان لايوجد له فائده,neut
M676119322197172224,1, السماح_بالسينما_في_السعوديه السينما المنزليه قمه في الرفاهيه والخصوصيه ,neut
M676103909384052736,1, السماح_بالسينما_في_السعوديه السينما بختصار عرض فيلم علي شاشه كبيره والان بجيب كل انسان شاشه,neut
M676103060113006592,1, السماح_بالسينما_في_السعوديه السينما عباره عن شاشه اكبر من الموجوده في بيوتنا ومنعها ليس الا بسبب عادات وتقاليد معقده,neut
M676094832494944256,1, السماح_بالسينما_في_السعوديه السينما عباره عن فلم في شاشه كبيره بمكان عام فجاه كل الشعب بيصير يتابع افلام انا اولهم كل ممنوع مرغوب ,neut
M676101197002964992,1, السماح_بالسينما_في_السعوديه السينما على بعد 3 كيلو من بيتنا في دبي وكملت قريب السنه ما دخلته فكره الافلام في المجلس احلى بكثير و اريح,neut
M676094277995376640,1, السماح_بالسينما_في_السعوديه السينما في السعوديه موجوده هي المقاهي الى فيها قنوات افلام مثل الدش لكن الفرق تشوف افلام جديده,neut
M676102950285090816,1, السماح_بالسينما_في_السعوديه السينما كغيرها من الوسائل فيها النافع والضار فلماذا لا يسمح لها وفق اطر شرعيه وعرفيه صارمه ومقننه ,neut
M676104097871851520,1, السماح_بالسينما_في_السعوديه السينما منبر بطريقه ادراميه ان وجد صناع فلم على قدر من الوعي والادراك لحاجيات المجتمع ومتماشيه مع الاخلاق ,neut
M676118700823457792,1, السماح_بالسينما_في_السعوديه السينما موجوده في كل بيت من خلال شاشات التلفزيون الكبيره والقنوات الفضائيه التي تعرض الافلام على مدار الساعه ,neut
M676112396897943552,1, السماح_بالسينما_في_السعوديه السينما وجودها لا يقدم ولا يؤخر الافضل ان نلتفت الى اشياا اهم منها,neut
M676094889373925376,45, السماح_بالسينما_في_السعوديه السينما_رسميا_في_السعوديه مالفرق بينها وبين جهاز الرسيفر مالفرق بين مقاعدها ومقاعد الطائره ,neut
M676103713736540160,1, السماح_بالسينما_في_السعوديه السينماا مثلها مثل التلفزيونات السينمائيه الموجوده كل بيت خلونا واقعيين,neut
M676105426048589824,1, السماح_بالسينما_في_السعوديه الشيا اللي مافهمته في هذه الهاشتاق وضع الاستبيانات مع وضد استبيانك عزيزي المغرد وش بيفيدنا فيه ,neut
M676103835543302144,1, السماح_بالسينما_في_السعوديه العالم يضطرب وكثيرا من البلدان ضاع امنها وبلادناتنعم بالامن ولااظن السبب الاتمسكها بدينها ,neut
M676094968914649088,1, السماح_بالسينما_في_السعوديه العربيه و الاخباريه حذفو صفحه الخبر شكلو قياس نبض كان ,neut
M676098150852075520,1, السماح_بالسينما_في_السعوديه الغاا_سينما_السعوديه كان خبرا لجس النبض ,neut
M676094718904782848,1, السماح_بالسينما_في_السعوديه الغني يقدر يشتري سينما منزليه ويعيش الاجواا لكن الفقير ويش يسوي ,neut
M676098682895376384,1, السماح_بالسينما_في_السعوديه الفن الراقي تواصل بين الشعوب ومضمد لفساد السياسه ولكن علينا دراسه رد فعل المجتمع اولا حتى لانقع بمازق غيرحضاري,neut
M676121497522540544,22, السماح_بالسينما_في_السعوديه القضيه اكبر من مجرد مشاهده فيلم في سينما عامه القضيه منظومه اجتماعيه ونظاميه واخلاقيه وذ ,neut
M676096307354816512,1, السماح_بالسينما_في_السعوديه الله يجيب الياس شوي انها تبدا من الرياض وشوف عاد متى يسوونها بباقي مناطق المملكه لكل مدينه شركه تسويها تلقائيا,neut
