M667393075765989376,3, لماذا_يا_خوله_العنزي الملك_سلمان دعا ان يكون اعلامنا على منهج الكتاب والسنه ف روتانا و لاتمثلنا ,neg
M667092172018159616,1, ليييييش غلط يا ام بي سي مع احترامي للمصري لكن انا خليجي من حقي اطلب معلق خليجي ,neg
M666285322049835008,1, ماله داعي تقطعون بكل مسلسل تعرضونه حتى التتر ليش ما تكملونه الى متى هذا حالكم نتمنى يكون في احترام للمشاهد ,neg
M665946618349395968,5, مدرااها العرب يعاملون الشباب السعودي بعنصريه ويستغلون حاجتهم للعمل ,neg
M664674203325636608,1, مرتزقه_برنامج_الاصرار الجماهير ستؤدبهم بائعي الضمير والامانه مرتزقه ,neg
M664575316510265344,3, مرتزقه_برنامج_الاصرار الفراج والشنيف وفايز المالكي وغيرهم الكثير انفضح امرهم امام ناس واعيه كيف يوكلون عيالهم مال مكتسب م ,neg
M664622766382010368,4, مرتزقه_برنامج_الاصرار باعوا كرامتهم ومبادئهم بحفنه من ,neg
M664564715650162688,1, مرتزقه_برنامج_الاصرار قصه بداتها محاوله استغلال حاجه ابنائنا بتسويق لامهم والتربح منها من خلال شهوانيه اعلاميه غير سعوديه ,neg
M664647739435798528,10, مرتزقه_برنامج_الاصرار كل اللي ردوا على احمد هم موظفين لدى او موقعين عقود معهم من الفنانين واضحه يا حراميه ,neg
M664564368034676736,1, مرتزقه_برنامج_الاصرار لا كثر الله امثالهم صنف غير منتج ولا يعود على المجتمع باي فائده بالعكس ضررهم اكثر من نفعهم ,neg
M664665449674747904,1, مرتزقه_برنامج_الاصرار و مجموعه ال ليش الاصرار على على تسفيه المشاهد العربي والمتاجره بحاجاته وهمومه اهنت نفسك لاجل المال ,neg
M665957589327470592,4, مسابقه ال مفتاح التي تعرض على قناه مسابقه ربويه ولا يجوز الاشتراك بها الربا انتشر في مجتمعنا دون ان نشعر به,neg
M664723385356800000,7, مقاطعه_فطور_فارس السالفه ان مالك المطعم طبل مع طبول ال ضد مواطن عاطل صاحب قضيه جائزه_الاصرار ,neg
M664847441200586752,2, مقاطعه_فطور_فارس ليس بسبب الاسعار ولكن بسبب انه وقف مع ضد شاب سعودي عاطل,neg
M664565631300317184,54, من اجل المال جعلوا انفسهم عبيد و خدم ولو كانت موجوده في زمن مسيلمه لما تحدث الا فيها ولم يتخذ منبرا له سواها مرتزقه ,neg
M665300262580563968,26, من المعيب حقا الا نلحظ لمجموعه اصطفاف واضح ضد الهجمه القبيحه للاعلام اللبناني على السعوديه اين الجاليه_الليبراليه و ,neg
M665271415516618752,1, من الواضح ان الهجمه الاعلاميه الشرسه قد ابتدات من قناه برنامج الثامنه ابتدااا باستنقاص العلماا وانتهااا بتكفيرهم واول ,neg
M667519223737008128,1, من زين الاغا مالت عليه و على من وظفه لاخفه دم و لا المساله صعبه ومافاهما الا الاغا متى تحترمون نفسكم وتشيلونه ,neg
M665271345480081408,1, من يزرع هذه القناه في بيته فليتحمل بتلات فكر اولاده حين يقال ان القران سبب الفكر الداعشي مالذي ترجوه من القناه اقطع الجذر قبل ,neg
M667180167505145856,1, واضحه يااخوان واحد نصاب يبغى يلعب على مؤسسه ضخمه مثل ,neg
M666225940943478784,5, ومواضيع وبرامج ما فيها ضرر وافساد لعقول اطفالنا هاذي مشكله الاعلاميين الماجورين رايهم دائما ليس حق لهم ,neg
M665950131871576064,3, يا كم نصحنا من اي تعاملات مع و العربيه يشوهون صوره الاسلام فكيف تثقون فيها برنامج_الاصرار مواطن_يفضح_برنامج_الا ,neg
M664744869508747264,1, يخرب بيت الكذب و استغلال ظروف الناس الاصرار السعوده ياسر_القحطاني احمد_الغازي,neg
M664512166855340032,29, يقوم بتنفيذ المخطط الصهيوني في قنوات مجموعه ومنها العربيه اشد الناس عداوه على السنه الا وهم المارونيين والرافضه اضربوه ,neg
M665962722643869696,1,اقارن بين المذيعات الغير مسلمات في و مع المسلمات في و روتانا فاجد المسلمات اكثر عهرا وانحلالا الاعلام_الاجتماعي اعلام,neg
M664719104331395072,1,الشعب واعي ياطبول ال شاهدوا تغريداتهم ودفاعهم المستميت ضد من مواطن عاطل جائزه_الاصرار مقاطعه_فطور_فارس ,neg
M664539941888741376,1,المستشرقين و الصليبيين حاربوا الاسلام سابقا بحروبهم و كتبهم و تسلطهم على المسلمين و هؤلاا هم المستشرقين_الجدد اضربوها_بسهام_الدعاا ,neg
M664582951322144768,1,النشر المدفوع الثمن مفضوح في الاعلام الجديد حتى الان لا يعيه اكثرهم مقاطعه_فطور_فارس المراعي الاسكان,neg
M665605711460753408,1,برامج استخفاف بعقول البشر ,neg
M664511031448887296,1,بشكل مزعج الدعايات على قنوات و العربيه تتصنع اللهجه و ذلك من محاربتها للفصحه و هي حرب ازليه من الحروب الصليبيه حتى المستشرقين_الجدد,neg
M666575265078894592,1,ترك و روتانا وماتقدمانه من قذاره على مدار الساعه وذهب لهذا المطوع المسكين البعض عنده مشكله باللحيه يبحث عن زلات صاحبها ,neg
M664631853584932864,1,تظل بؤره الفساد ولايمكن ان تقدم شيئا يخدم المجتمع مرتزقه_برنامج_الاصرار,neg
M665516358772375552,1,عندما تندمج الموضه بالاعلام مع استخدام اقبح الاساليب والبرامج ذا_فويس عرب_ايدول الهدامه لاستغلال شبابنا المعاصر فتاكد انك تشاهد ,neg
M665120241463238656,1,غريبه ياmbc اليوم جمعه واغاني بعد الصلاه على القناه اتوقع هناك خلل فني لانه مو عوايد mbc ,neg
M665270418283044864,1,فيه دعايه ل عصير_راني على مقرفه وبتخلي الواحد عمره ما يشتري هالعصير,neg
M664581468245663744,1,فيه ناس في تويتر باعوا شرفهم وسمعتهم علشان شويه فلوس انهم عباد الدرهم لعنهم الله واعد لهم عذابا اليما هم وقناتهم ,neg
M665119371589763072,1,قناه اخلع البرامج الغنائيه والرقص والطرب تلقونها في قناتهم خصوصا يوم_الجمعه كانهم يعاندون الي يذكرون الله في هاليوم الفضيل,neg
M666647712511746048,1,قنوات mbc1 وmbc دراما من اسوا القنوات لعرض المسلسلات لا احترام للمشاهد ولا لاصحاب العمل تقطيع والتتر مو كامل وتاخير ,neg
M665606217088258048,1,قنوات بشكل عام هابطه وتدعو للخراب والغزوالفكري والانحلال ,neg
M665993505156767744,1,كل اللي يحاربون قناه_بدايه هذولا الفاشلين اللي ما قدروا يوصلون للي وصلوا له شباب زد_رصيدك2 ولو فيكم خير هاجموا والقنوات الهابطه,neg
M665687755456978944,1,كلها فساد وضياع غزو فكري لعنه الله على كل من ساهم بانتشارها وخاصه قنوات الفساد اكثر_مسلسل_تركي_مشتاقله,neg
M664568341617618944,1,لابد ان يعودو المرتزقه الى حجمهم الطبيعي فنحن من اعطاهم قيمه لا يستحقونها وكذالك قناه العار مرتزقه_برنامج_الاصرار,neg
M667481951008391168,1,للاسف في السنين الاخيره تجاوزت حدود الادب قناه mbc وبدات تؤيد الاعمال الفاسده والحكومه السعوديه الرشيده ساكته ,neg
M665585781986205696,1,من ادله ان قنوات تنشرالاجنده الصهيونيه هي عرض الافلام صاحبه هذه الاجنده في جميع قنواتها بنفس الوقت والتكرار الممل قاوموا_صهاينه_العرب,neg
M664516234847903744,1,من ضمن الرسائل التي ترسلها قنوات و العربيه بشكل مباشر فج او غير مباشر هو النصرانيه و الشذوذ و الانحلال و حتى الرياضه الامريكيه,neg
M665870009428746240,1,نحن هنا لا نشرهه على او برنامج_الاصرار والقائمين عليه بل نشرهه على الذي لم ينصف المواطن وجعله لقمه سائغه للمرتزقه ,neg
M664665737869582336,1,هاه عطوك 5000 ريال عشان تدافع عنهم ما عليه خلهم ينفعونك يطلعونه الرجال من عيونك ان شاا الله يارخيص مقاطعه_فطور_فارس,neg
M666901894770638848,1,وش هالفضاوه وش هالقذاره احترموا الفئات السنيه لمتابعيكم ,neg
M665819009015676928,1,ولا تزال المفسده تواصل الكذب والنصب برسائل جائزه_الاصرار وصلتني منهم هذه الرساله واكيد اخترت Block ,neg
M666313531982225408,1,يا هوووو ارحمونا من المسلسلات التركيه It s tooooooo much مسلسلات_تركيه,neg
M667513364780883968,1,يعرضون على مسلسل في_امل مافي اي نوع من التقدم في المسلسلات الخليجيه كانها كلمات متقاطعه مقطع دقيقه ويجي مقطع ماله دخل باللي قبل ,neg
M666888051013124096,1, استبيان هل جميع محافظه_الكامل يعانون من ضعف النت والمكالمات الاتصالات_السعوديه موبايلي زين ,neg
M666534040380579840,1, استغرب عدم تجاوب موبايلي على هذه الملاحظه ,neg
M664413433010475008,1, الاتصالات موبايلي زين كلكم النت عندكم فاشل اخترع لي شركه مثلا عشان احط نت حلو وش بينقص منكم اذا كان النت فل كلمه_لشركات_الاتصالات,neg
M665573612464775168,3, الله ينصرني على موبايلي وعلى النامس ما ينكد علي في رحلاتي غيرها ,neg
M666272926077984768,3, المشكله الزلفي لا فيها الياف بصريه ولا فايبر موبايلي زين منكم انكم تكرمتو وشغلتو الجيل الثالث والا كان للحين ع النو ,neg
M666282314972930048,1, انقطع النت للمره الخمسين من موبايلي ايلايف والسبب كلما جا فني يدخل يده في هذه الحوسه قطع له كم سلك ,neg
M664003147044663296,11, اهالي اضم وقراها متذمرون من سوا خدمات موبايلي و الاتصالات السعوديه ,neg
M666347467106054144,9, اهالي الحي الشرقي بمحافظه عفيف يعانون من ضعف شبكه موبايلي g3 بينما عملاا يتمتعون بخدمه g4,neg
M664738794281766912,1, اوصانا الرسول صلى الله عليه وسلم بالوالدين فاختر نغمه للدعاا لهما وش هالاستغلال بالله موبايلي,neg
M664750358909083648,6, تصفح الانترنت سيا منذ صباح اليوم هل هي مشكله خاصه ام عامه في جده موبايلي,neg
M663765371158179840,4, جاا الي اليوم مندوب موبايلي الياف بصريه احذروا شرط جزائي 85 ريال عن كل شهر لمده عام حتي والانترنت مقطوع المواطن فريسهسه ,neg
M665176986525003776,3, حسبي الله ونعم الوكيل فيكم يا موبايلي و اغرد بالصوره او المقطع الظهر ولاتنزل تويتر الا فجر اليوم الثاني ,neg
M664532504016240640,5, حمله_نقل_الخدمه_من_موبايلي_الى_الاتصالات_السعوديه بحره المجاهدين الجنوبيه بسبب ضعف النت سوا الشبكه عدم تلبيه طلبات العملاا ,neg
M664189182240284672,1, سددت 500 ريال وفي الاخير مايتم التفعيل هذا اسمه نصب واحتيال من الشركه على العملاا موبايلي ارجوا الحل ,neg
M666162312194236416,1, سلام عليكم نعاني من سوا في التغطيه لشبكتكم في مكه بحي العزيزيه منذ اسبوع تقريبا الى متى موبايلي,neg
M664482897915703296,1, شركات اتصال فاسده وجشعه فمثلا الفساد في موبايلي جنى منه الفاسدون مليارات و تريد الشركه استعادتها من جيب المواطن ,neg
M666242861541756928,1, شركات ك موبايلي و زين تضع باقات اشتراك شهريه وسنويه كل شهر يتعطل الانترنت خلالها ماريوازي اسبوع تقريبا اي12 اسبوع تدفع مبلغ بلاخدمه ,neg
M665447014390452224,4, غطاا الشارع المزعج خاص بموبايلي تم رفع شكوى لهم ولكن للاسف لم يتم عمل ايه شئ موبايلي ,neg
M666862576047931392,3, فقط في السعوديه شركات الاتصالات تدرس كيفيه ايقاف تطبيقات الاتصال الصوتي والمرئي المجانيه لتحتكر فلوس المواطن الغلبان زين ,neg
M664833428043472896,1, فنيي موبايلي ايلايف يتعمدوا قطع الاسلاك لكي تطلع لهم ساعات اضافيه وكل هذا على حساب المشتركين وشركه موبايلي غير كفؤه,neg
M664532537163825152,1, في بحره المجاهدين الجنوبيه انا قد اشتكيت من مشكله النت الضعيف عن طريق 1100 قبل اكثر من سنه ولكن لم اجد استجابه للا ,neg
M666252454019866624,3, فيه اكثر من كذا سرقه موبايلي يزعجونك بالرسائل ويطلبوا منك 15 ريال علشان نوقف الازعاج ,neg
M665611259967053824,1, قسم بالله عوفتونا بالنت كله صار لكم اكثر من اسبوعين وشبكتكم خايسه مثل وجيهكم عووع عليكم وعلى شبكتكم يازين موبايلي,neg
M664524289077547008,1, كلمه_لشركات_الاتصالات الاتصالات_السعوديه موبايلي زين_السعوديه استمروا في النصب على المواطن لانه حاليا مافي رقيب عليكم,neg
M664467417775648768,1, كلمه_لشركات_الاتصالات الله يشيلكم واحد واحد واولهم موبايلي النصابين والله اني طفشت منهم وصلوها معي لخشمي مقاطعه_موبايلي الله ياخذ حقي ,neg
M664832340817027072,1, كما توقعت تم العبث بالسلك الخاص باشتراكي وانفصل خط موبايلي ايلايف من قبل فني موبايلي مع اني حذرته ,neg
M664565677655769088,1, لايمكن للواحد ان يتصور لهذا الشركه انها تقدم اسواا خدمه على مستوى العالم موبايلي,neg
M666283721222455296,1, مازل اطالب بالغاا اشتراكي من موبايلي ايلايف بسبب عدم التزام مقدم الخدمه بالايفاا بتعهداته ,neg
M665125159574052864,1, ممكن اعرف يا موبايلي ليش تاخذون 20 ريال في كل فاتوره للبيانات والانترنت رغم ان النت عندي مفتوح من باقه واجد_اكستر ,neg
M664153377383821312,1, من اسوا الى اسوا يوم بعد يوم الى الان محد رد علي موبايلي ,neg
M664885602152747008,1, موبايلي ازعجتونا برسايلكم الدعائيه بعدين معاكم ,neg
M664826691450241024,1, موبايلي اشترت لامبورغيني وكومارو وازعجت امنا الا نشارك وتاخذ مننا فلوس بالغصب ويجي اخر الليل يحذرون من اتصالات النصب والاحتيال ,neg
M664400558728617984,1, موبايلي تبا لكم والله يحرقكم للمره الثانيه يخلص رصيدي وكل ماكلمتكم مافي رد حسبي الله عليكم حراميه ,neg
M663981909618393088,1, موبايلي تتدهور خدماتكم ولا حياه لمن تنادي ,neg
M666644386596462592,1, موبايلي جده_الان حسبي الله ونعم الوكيل فيكم ,neg
M664532344590700544,1, موبايلي سانتقم منك ذات يوم ماهي اسباب ضعف الشبكه لدينا في محافظه بحره ابي اعرف وش ناقصنا هذي بحره بعد ما كانت قريه ح ,neg
M665884786418913280,1, موبايلي لازم يسووا تقويه في مكان شبكه في كل حته ما تشتغل مو معقول ,neg
M666163434699005952,1, موبايلي للاسف كل يوم عن يوم عثراتكم قاعده تزيد مشكلتي من 4 اشهر ولم يتم حلها اتوقع حان الفراق حسبي الله عليكم,neg
M666188399796224000,1, موبايلي ماتبطل حركات التصريف الله يصبرنا بس,neg
M664017405132341248,1, موبايلي من هو اسوا مزود خدمه ,neg
M666365605210099712,2, نفس مشكلتك والله موبايلي نصب في نصب,neg
M664508503105605632,1, ه يئه_الاتصالات_وتقنيه_المعلومات موبايلي زين حسبي الله عليكم لا شبكه ولا نت ولا خدمه واغلى اسعار الى الجحيم الله لا يربحكم ,neg
M666767831451717632,1, هل يعقل ياجماعه ان نسرق جهارا نهارا لعنه الله على زين و موبايلي و و على هيئه الاتصالات انا مشترك بزين سنه راوتر 1 ,neg
M665488189281320960,6, هناك حاله عصيان مدني في مملكتي الصغيره لليوم الثالث بسبب عطل الانترنت في منزلي اذا لم تستجب موبايلي فسوف اضطر للتعبير ع ,neg
M665130535371612160,1, ومن سوا الطباع يقولي الموظف لايحق لك الاعتراض الا ل فاتورتين سابقات طيب والنصب اللي من سنين يا موبايلي,neg
M664204402572529664,1, يا بو صقر والله موبايلي شركه نصب واحتيال اعاني منهم موبايلي حسبي الله ونعم الوكيل فيكم,neg
M665939590885281792,1,اسبوع كامل والى الان موبايلي مو عارفه تفعل خيار الشراا موبايلي ,neg
M666204616309239808,1,اعطوني عروض موبايلي حلى بلس دقيت عليهم ردت عليا وحده مصريه يبغالها جمع رفعت ضغطي ومي عارفه شي والحقوني تنادي صحباتها موبايلي,neg
M666007019288190976,1,اكره موبايلي,neg
M666855966776913920,1,اوف موبايلي اوف النت عدم الظاهر انها اخر مرا نجدد الاشتراك عندهم خلاص زودوها 24 ساعه النت معلق ,neg
M664161662900019200,1,ايش سالفه النت السئ جدا ي موبايلي,neg
M664200431271325696,1,تغط عيني بعدصراع مريرمع النوم وفجاه يدق الجوال لماذا الرنه هذي كفيله بتدميرنومتي باقي اليوم منكم لله يا موبايلي ماصدقنانصيد هالنومه ,neg
M666961434094526464,1,تفله بحجم السموات والارض ل موبايلي زين ولنت السعوديه بعد,neg
M665774008156217344,1,شركه سيئه موبايلي,neg
M666307167901851648,1,صارلي ساعه بالضبط احمل حلقه ذا_والكينج_ديد موبايلي تبا لكم ,neg
M664385136901939200,1,صبري عليكم طاااااال و احتار فيكم امري يا موبايلي استنى منكم حلول ولا اغير الشركه و ارتاح ,neg
M664849398501896192,1,فنيي موبايلي ايلايف غادروا وتركوا عدتهم بدون اصلاح الخطا الذي تعمدوا فيه منزلنا في العليا في الرياض ,neg
M665940243804221440,1,لا حياه لمن تنادي لا حلو المشكله ولا قالو مانعرف نحلها يخلوك معلق موبايلي ,neg
M666290051479941120,1,مرسلينها لي باذن الله انا بحجبكم من حياتي شركه فاااشله موبايلي ,neg
M664079656849686528,1,موبايلي اسوا شركه وبعدين يقولون ليه نخسر عملائنا موبايلي,neg
M665764381255405568,1,واضح ان موبايلي عندههم مشكله في الشبكه من اكثر من اسبوع,neg
M665140648291508224,1,وحدو الدعاا عليهم موبايلي زين ,neg
M665900990340734976,1,وراه ال 4G ضعيف لا وبالمصيف الي فيها 11 كبينه الياف موبايلي ,neg
M666374039804452864,1,وش تعليق الخايس يا موبايلي,neg
M666361014494064640,1,يا رب يستهبلون قمه الاستغلااااااااال حسبي الله عليهم موبايلي ,neg
M665532351074693120,1, اتصل علي رقم وقال فزتي ب 20000الف عطينا حسابك الزبده انهم نصبو علي واخذو رصيدي ,neg
M665508067623182336,1, اتقي شر الحليم اذا غضب ترى صبري نفذ ,neg
M666205908314234880,1, اخاف ارسل و اتدبس باشتراك م ينوثق فيكم صراحتن الاتصالات_السعوديه ,neg
M666276304552075264,3, اخس شركه اتصالات يبطي الواحد ياخذ حقه منهم والالعن منهم هيئه الاتصالات الي مالها وجود ولا تنص حق احد شر_لابد_منه,neg
M667452142282764288,3, اسبوعين كامله وشركه تستفزنا بفشلها وعجزها الشركه الحمقاا التي لم تجد حلا يرضي عملائها على انقطاع الانترنت او انخفاض سر ,neg
M667619554168844288,1, اسو شركه للنت ف الحياه ,neg
M667062055581675520,1, اشتركت بخدمه كويك نت بلا حدود والنت زباله بطيييييا واقصى شي ممكن يفيدونك خدمه العملاا طلع الشريحه ورجعها بس,neg
M666155133756141568,1, اصبحنا على انعزال تام عن العالم بسبب انقطاع الاتصالات السعوديه حسبنا الله ونعم الوكيل ,neg
M665531386913275904,3, اعفن شركه اتصال بالكون ,neg
M667620557664428032,1, اكبر_مبلغ_خسرته_في_لحظات على شركات الاتصالات لنشر الفائده للجميع ابل ايفون زين موبايلي ,neg
M665821785850519552,1, اكثر_شي_ندمان_عليه اني شريت شبكه سوا جاري تحويل موبايلي ,neg
M666554395191046144,1, الاتصالات_السعوديه افشل شركه خدمات خرا ونصابيييييين ونت مافيه العالم وصلو سطح القمر وانتم باقي تعطون رسايل مجانيه ,neg
M667041265956032512,1, الاتصالات_السعوديه الخبر الانترنت بالخبر له اسبوع زي الزفت الله يكرمنا غير عن سالفه له كم شهر من بعد الساعه 10 يصير سلحفاه,neg
M666555616710819840,1, الاتصالات_السعوديه طيب يوم تضيفون لي خرابيطكم ما شفتو المودم اذا ينفع او لا ولا بس اهم شي مصلحتكم حسبي الله عليكم من شركه بس,neg
M666555064530640896,1, الاتصالات_السعوديه عارفين ان المودم حقي قديم وباقي يضيفون لي اشياا ماتنفع لي وانا مالي علم بنظامهم ولما اتصلت قالو عفوا المودم قديم ,neg
M666660462830972928,12, السرفه_بتهامه_بدون_ابراج من سنين والمنطقه تعاني من خدمه الجوال بسبب عدم وجود ابراج النصر قروب_ ,neg
